$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
1,5,1,0,0,0,3,0.5,0,0,2,0.67,10,3,1,6,2,8.38,10,837.62,0.03,22,0.1,46.53,83.76,1,0,0,9,0.33,8,14,4,10,9,0,6,0
17,5,4,6,13,8,3,0.08,4,2,3,1,15,1,0,34,1,41.24,31.72,41502.39,0.44,233,0.03,2305.69,1308.23,0.33,2,4,14,0.04,92,141,29,20,72,35.85,40,0
2,7,1,0,0,12,4,0.36,6,2,2,0.5,13,1,0,11,1,10.18,16.5,2771.94,0.06,43,0.06,154,168,0.25,3,6,11,0.27,12,31,4,11,15,0,11,0
0,1,0,0,0,0,1,0.13,0,0,1,1,1,1,0,8,3,15.88,7,777.94,0.04,31,0.14,43.22,111.13,1,0,0,2,0.11,10,21,5,7,9,0,8,0
1,13,1,0,0,0,7,0.7,0,0,3,0.43,22,1,0,10,1,14.22,20.25,5830.36,0.1,62,0.05,323.91,287.92,0.14,0,0,17,0.58,27,35,10,15,12,0,10,0
11,3,3,3,10,4,2,0.08,2,2,2,1,8,1,0,21,1,23.75,19.5,9030.08,0.15,101,0.05,501.67,463.08,0.5,1,2,8,0.04,39,62,12,12,47,38.24,24,1
0,5,1,1,1,0,3,0.43,0,0,2,0.67,10,1,0,6,0,14.06,8.67,1055.91,0.04,32,0.12,58.66,121.84,0.33,0,0,9,0.3,13,19,6,8,10,25,7,0
3,5,2,0,0,8,3,0.17,4,2,3,1,13,1,0,18,0,27.93,20.43,11656.27,0.19,120,0.05,647.57,570.59,0.33,2,4,12,0.13,44,76,14,13,23,0,18,0
5,3,3,0,4,0,2,0.13,0,0,1,0.5,8,1,0,15,0,60.71,7.71,3612.83,0.16,88,0.13,200.71,468.33,0.5,0,0,8,0.08,36,52,28,12,26,21.05,15,0
1,9,1,0,0,0,5,0.28,0,0,2,0.4,22,1,0,18,4,17.34,20.09,7000.82,0.12,76,0.05,388.93,348.46,0.2,0,0,19,0.25,34,42,11,13,20,0,18,0
28,31,6,5,35,54,16,0.16,24,2,9,0.56,59,8,0,95,2,50.7,37.73,72190.59,0.64,334,0.03,4010.59,1913.13,0.5,15,27,45,0.1,115,219,32,21,166,29.63,100,0
4,1,2,0,0,0,1,0.1,0,0,1,1,3,1,0,10,0,29.93,8.88,2362.67,0.09,58,0.11,131.26,265.93,1,0,0,4,0.06,21,37,13,11,16,0,10,0
1,1,1,0,0,0,1,0.13,0,0,1,1,2,1,0,8,1,12.15,16.71,3395.18,0.07,47,0.06,188.62,203.13,1,0,0,3,0.09,18,29,7,13,11,0,8,0
2,7,0,0,0,0,4,0.29,0,0,1,0.25,16,1,0,14,3,23.76,19,8577.24,0.15,92,0.05,476.51,451.43,0.25,0,0,14,0.24,38,54,15,15,17,0,14,0
11,1,4,0,6,0,1,0.14,0,0,1,1,5,1,0,7,0,24.37,5,609.18,0.04,32,0.2,33.84,121.84,1,0,0,6,0.04,10,22,7,7,26,46.15,7,0
9,11,1,6,10,20,6,0.15,10,2,3,0.5,22,6,1,33,1,28.62,39.24,44060.1,0.37,211,0.03,2447.78,1122.93,1,5,10,18,0.1,71,140,19,21,60,32.65,39,0
0,1,1,0,0,0,1,0.07,0,0,1,1,2,1,0,15,2,9.39,38.67,14045.29,0.12,105,0.03,780.29,363.24,1,0,0,3,0.06,29,76,3,8,17,0,15,0
3,7,2,0,0,12,4,0.5,6,2,3,0.75,16,1,0,8,0,17.72,10.83,2080,0.06,48,0.09,115.56,192,0.25,3,6,14,0.24,13,35,6,10,17,0,8,0
16,11,10,9,9,20,6,0.15,10,2,6,1,29,1,0,31,0,39.1,16,10008.97,0.21,121,0.06,556.05,625.56,0.17,5,10,25,0.09,40,81,20,16,67,36.73,40,1
37,1,10,0,7,0,1,0.01,0,0,1,1,107,1,0,107,0,1028.47,10.4,111346.25,3.57,1364,0.1,6185.9,10701.25,1,0,0,108,0.01,511,853,221,9,153,6.14,107,0
0,3,1,0,0,0,2,1,0,0,2,1,6,1,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,6,0.18,0,0,0,0,11,0,0,0
1,84,0,1,0,0,47,0.75,0,0,1,0.02,153,5,0,62,1,49.53,53.67,142651.41,0.89,450,0.02,7925.08,2658.1,0.11,0,0,108,0.72,161,289,36,24,65,1.59,63,0
5,1,2,0,2,0,1,0.25,0,0,1,1,3,1,0,4,0,11.63,2,46.53,0.01,9,0.5,2.58,23.26,1,0,0,4,0.08,2,7,2,4,13,33.33,4,0
7,5,1,3,3,8,3,0.27,4,2,2,0.67,10,1,0,8,0,8.09,21,3568.26,0.06,40,0.05,198.24,169.92,0.33,2,4,9,0.13,15,25,5,14,23,42.86,11,1
2,13,8,2,0,0,8,0.21,0,0,8,1,33,5,0,37,1,34.99,21.11,15596.05,0.25,133,0.05,866.45,738.76,0.63,0,0,27,0.19,57,76,27,20,42,5.13,39,0
2,21,3,0,0,0,11,0.55,0,0,3,0.27,42,3,0,20,0,21.13,30.33,19439.18,0.21,138,0.03,1079.95,640.85,0.27,0,0,33,0.46,56,82,12,13,24,0,20,0
1,3,0,0,0,0,2,0.67,0,0,1,0.5,5,1,0,3,0,14.4,7.5,810,0.04,27,0.13,45,108,0.5,0,0,5,0.33,9,18,6,10,6,0,3,0
3,3,1,1,0,4,2,0.25,2,2,2,1,5,1,0,7,0,17.09,4.57,357.2,0.03,20,0.22,19.84,78.14,0.5,1,2,5,0.15,8,12,7,8,13,12.5,8,1
1,9,1,0,0,0,5,0.28,0,0,1,0.2,22,1,0,18,1,11.83,26,7994.02,0.1,70,0.04,444.11,307.46,0.2,0,0,19,0.25,32,38,8,13,20,0,18,0
0,12,1,3,0,14,7,0.44,6,2,2,0.29,19,5,0,13,2,22.03,12,3172.85,0.09,55,0.08,176.27,264.4,0.71,4,7,14,0.39,18,37,12,16,18,18.75,16,0
1,13,2,0,0,0,7,0.35,0,0,3,0.43,28,6,0,20,0,17.27,17.55,5319.03,0.1,67,0.06,295.5,303.08,0.86,0,0,23,0.3,27,40,10,13,23,0,20,0
11,3,0,0,15,4,2,0.4,2,2,1,0.5,5,1,0,5,1,15.23,6,548.26,0.03,24,0.17,30.46,91.38,0.5,1,2,5,0.06,9,15,6,8,32,75,5,0
15,3,4,1,2,4,2,0.22,2,2,2,1,8,1,0,8,0,21.15,4.5,428.33,0.03,25,0.22,23.8,95.18,0.5,1,2,8,0.07,9,16,7,7,28,27.27,9,0
11,3,1,1,4,4,2,0.1,2,2,1,0.5,7,1,0,20,0,22.1,19.17,8119.88,0.14,95,0.05,451.1,423.65,0.5,1,2,7,0.05,46,49,12,10,38,20,21,0
2,1,1,0,1,0,1,0.33,0,0,1,1,2,1,0,3,0,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,3,0.13,3,6,3,5,8,25,3,0
5,1,2,0,0,0,1,0.11,0,0,1,1,3,1,0,9,3,28.28,5.25,779.42,0.05,38,0.19,43.3,148.46,1,0,0,4,0.06,12,26,8,7,18,0,9,0
