$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,0
27,9,2,5,20,14,5,0.24,6,2,2,0.4,19,3,0,16,1,19.73,17.18,5824.66,0.11,73,0.06,323.59,339,0.6,4,7,16,0.07,27,46,11,14,69,60.98,21,0
0,1,0,0,0,0,1,0.33,0,0,1,1,1,1,0,3,0,17.27,2.5,107.96,0.01,13,0.4,6,43.19,1,0,0,2,0.2,5,8,5,5,5,0,3,0
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,0
0,3,0,0,0,0,2,0.15,0,0,1,0.5,5,1,0,13,1,18.86,5.5,570.49,0.03,24,0.18,31.69,103.73,0.5,0,0,5,0.14,9,15,9,11,14,0,13,0
0,3,0,0,0,4,2,0.18,2,2,1,0.5,6,1,0,11,1,6.45,20,2578.55,0.04,33,0.05,143.25,128.93,0.5,1,2,6,0.15,10,23,3,12,13,0,11,0
2,5,3,0,1,8,3,0.2,4,2,3,1,12,3,1,15,1,18.69,8.56,1368.13,0.05,37,0.12,76.01,159.91,1,2,4,11,0.15,14,23,9,11,20,6.25,15,0
5,7,3,0,0,10,4,0.2,4,2,3,0.75,17,3,0,20,1,18.34,19.5,6972.75,0.12,77,0.05,387.38,357.58,0.75,3,5,15,0.15,26,51,10,15,27,0,20,0
0,3,0,2,0,4,2,0.29,2,2,1,0.5,6,1,0,5,3,12.44,9,1008,0.04,28,0.11,56,112,0.5,1,2,6,0.18,14,14,7,9,11,28.57,7,0
20,15,3,8,11,28,8,0.18,14,2,3,0.38,32,1,0,36,0,33.18,25.65,21826.86,0.28,161,0.04,1212.6,850.95,0.13,7,14,26,0.1,54,107,20,19,77,34.55,44,0
2,5,0,0,0,8,3,0.6,4,2,1,0.33,10,1,0,5,0,9.6,9.17,806.67,0.03,22,0.11,44.81,88,0.33,2,4,9,0.33,11,11,6,10,9,0,5,0
2,1,3,0,6,0,1,0.07,0,0,1,1,10,1,0,14,0,41.04,6.42,1689.97,0.09,62,0.16,93.89,263.37,1,0,0,11,0.04,22,40,12,7,24,30,14,0
3,1,1,0,0,0,1,0.33,0,0,1,1,2,1,0,3,0,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,3,0.13,2,5,2,4,8,0,3,0
10,3,5,0,4,4,2,0.12,2,2,2,1,10,1,0,17,1,45.17,6.32,1801.85,0.1,60,0.16,100.1,285.29,0.5,1,2,10,0.06,30,30,19,8,33,19.05,17,0
12,9,6,1,39,16,1,0.02,8,2,1,1,34,1,0,48,2,68.44,22.43,34432.76,0.51,268,0.04,1912.93,1535.08,1,4,8,31,0.01,95,173,36,17,102,45.45,49,0
11,9,1,0,7,16,5,0.31,8,2,1,0.2,22,1,0,16,5,19.88,23.68,11146.31,0.16,99,0.04,619.24,470.73,0.2,4,8,19,0.13,51,48,14,13,40,30.43,16,0
23,3,9,0,11,4,2,0.06,2,2,2,1,15,1,0,31,1,53.71,11.17,6703.96,0.2,112,0.09,372.44,600.05,0.5,1,2,15,0.03,54,58,29,12,67,26.19,31,1
0,1,1,0,0,0,1,0.17,0,0,1,1,2,1,0,6,1,15.86,3.5,194.27,0.02,15,0.29,10.79,55.51,1,0,0,3,0.13,6,9,6,7,8,0,6,0
0,3,2,0,0,4,2,0.22,2,2,2,1,8,1,0,9,0,29.95,3,269.58,0.03,23,0.33,14.98,89.86,0.5,1,2,8,0.18,9,14,9,6,11,0,9,0
21,15,3,14,14,28,8,0.17,14,2,4,0.5,36,1,0,33,0,67.61,22.34,33751.49,0.5,265,0.04,1875.08,1510.62,0.13,7,14,30,0.1,92,173,35,17,84,45.9,47,1
0,13,0,0,0,0,7,1,0,0,1,0.14,21,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0.47,0,0,0,0,15,0,0,0
1,9,3,0,0,0,5,0.24,0,0,3,0.6,23,5,1,21,2,26.48,21.47,12211.91,0.19,110,0.05,678.44,568.69,1,0,0,20,0.22,48,62,19,17,23,0,21,0
1,3,1,0,0,0,2,0.33,0,0,1,0.5,6,1,0,6,0,16.07,4.5,325.53,0.02,19,0.22,18.08,72.34,0.5,0,0,6,0.22,5,14,5,9,9,0,6,0
5,3,2,0,0,0,2,0.15,0,0,2,1,9,1,0,13,2,15.26,13.81,2912.11,0.07,48,0.07,161.78,210.83,0.5,0,0,9,0.1,17,31,8,13,20,0,13,0
10,19,4,6,7,0,11,0.24,0,0,5,0.45,34,3,0,39,1,18.57,60,66844.92,0.37,191,0.02,3713.61,1114.08,0.27,0,0,25,0.17,70,121,21,36,64,25,45,0
12,5,6,0,27,8,1,0.03,4,2,1,1,24,1,0,30,1,63.11,17,18239.92,0.36,203,0.06,1013.33,1072.94,1,2,4,23,0.01,68,135,26,13,71,47.37,30,0
1,15,0,0,0,0,8,0.42,0,0,1,0.13,25,6,0,19,1,7.53,74,41237.44,0.19,120,0.01,2290.97,557.26,0.75,0,0,19,0.38,37,83,5,20,21,0,19,0
0,17,1,0,0,0,9,1,0,0,2,0.22,31,9,1,0,2,0,0,0,0,0,0,0,0,1,0,0,24,0.47,0,0,0,0,19,0,0,0
0,1,0,0,1,0,1,0.5,0,0,1,1,1,1,0,2,1,8,3,72,0.01,8,0.33,4,24,1,0,0,2,0.2,2,6,2,6,5,33.33,2,0
1,7,1,0,0,0,4,0.5,0,0,3,0.75,16,1,0,8,0,14.27,14.3,2917.2,0.07,51,0.07,162.07,204,0.25,0,0,14,0.27,13,38,5,11,15,0,8,0
15,1,8,8,8,0,1,0.05,0,0,1,1,11,1,0,11,2,118.03,3.19,1200.82,0.13,74,0.31,66.71,376.47,1,0,0,12,0.01,37,37,29,5,134,59.26,19,0
9,3,0,1,7,6,2,0.4,2,3,1,0.5,5,1,0,4,0,11.72,8,750.12,0.03,24,0.13,41.67,93.77,0.5,2,3,5,0.09,8,16,5,10,23,66.67,5,0
1,5,2,0,0,0,3,0.5,0,0,2,0.67,11,1,0,6,0,18.13,7.5,1020,0.05,34,0.13,56.67,136,0.33,0,0,10,0.23,9,25,6,10,13,0,6,0
24,31,8,52,21,52,16,0.15,22,2,10,0.63,61,9,0,52,1,45.07,43.48,85224.2,0.65,339,0.02,4734.68,1959.88,0.56,15,26,47,0.11,121,218,32,23,151,58.4,104,1
19,43,11,3,8,52,27,0.18,24,2,21,0.78,113,11,0,145,0,82.59,47.25,184399.83,1.3,565,0.02,10244.44,3902.39,0.41,14,26,88,0.15,212,353,83,37,177,7.05,148,0
3,9,4,0,0,0,5,0.5,0,0,4,0.8,21,1,0,10,0,22.9,11.69,3127.8,0.09,63,0.09,173.77,267.62,0.2,0,0,18,0.26,17,46,8,11,19,0,10,0
2,5,1,14,4,8,3,0.17,4,2,1,0.33,11,1,0,4,0,12.12,13.2,2112,0.05,40,0.08,117.33,160,0.33,2,4,10,0.12,12,28,5,11,26,81.82,18,1
0,11,1,0,0,0,6,1,0,0,2,0.33,24,4,0,0,1,0,0,0,0,0,0,0,0,0.67,0,0,20,0.21,0,0,0,0,29,0,0,0
1,9,0,0,0,0,5,0.45,0,0,1,0.2,18,5,1,11,2,8.96,17,2590.27,0.05,39,0.06,143.9,152.37,1,0,0,15,0.38,17,22,5,10,13,0,11,0
1,9,1,0,0,0,5,0.45,0,0,3,0.6,18,1,0,11,2,16.12,14.3,3299.03,0.08,51,0.07,183.28,230.7,0.2,0,0,15,0.38,22,29,10,13,13,0,11,0
11,9,3,4,16,16,5,0.21,8,2,2,0.4,20,3,0,20,1,25.05,13.43,4520.52,0.11,70,0.07,251.14,336.51,0.6,4,8,17,0.09,31,39,15,13,53,50,24,0
